province_name,district_name,prov_norm,dist_norm,treecover_pct,model_potential_treecover_pct,treecover_gap_pct,area_ha,trees_needed
Sinop,Merkez,sinop,merkez,2.02,6.8076501388888895,4.787650138888889,46199.94404899806,1105946
Sinop,Saraydüzü,sinop,saraydüzü,35.32,53.03000011832832,17.710000118328317,32121.799057871824,2844385
Sinop,Türkeli,sinop,türkeli,95.12,93.49224705843206,0.0,29749.044319581455,0
Sirnak,Beytüşşebap,sirnak,beytüşşebap,0.15,11.008955694444452,10.858955694444452,182273.7824519996,9896515
Sirnak,Cizre,sirnak,cizre,0.0,6.700474166666669,6.700474166666669,63193.773777674316,2117141
Sirnak,Güçlükonak,sirnak,güçlükonak,0.0,6.97840986111113,6.97840986111113,48769.01814579207,1701651
Sirnak,Merkez,sirnak,merkez,3.09,7.004040833333343,3.9140408333333427,263233.8480889519,5151540
Sirnak,Silopi,sirnak,silopi,0.0,6.700474166666669,6.700474166666669,47760.953784124526,1600105
Sirnak,Uludere,sirnak,uludere,0.17,11.011972361111118,10.841972361111118,72058.10128927854,3906260
Sirnak,İdil,sirnak,i̇dil,0.0,6.982114027777796,6.982114027777796,110971.01060115152,3874061
Sivas,Akıncılar,sivas,akıncılar,0.15,6.2772879166666655,6.127287916666665,42235.17849579297,1293935
Sivas,Altınyayla,sivas,altınyayla,0.0,6.732226944444453,6.732226944444453,48916.746392043424,1646593
Sivas,Divriği,sivas,divriği,0.0,6.390041388888884,6.390041388888884,284900.1969261789,9102620
Sivas,Doğanşar,sivas,doğanşar,7.63,7.759957916666676,0.129957916666676,19864.75338393461,12908
Sivas,Gemerek,sivas,gemerek,0.0,6.775215138888899,6.775215138888899,107596.06084370623,3644932
Sivas,Gölova,sivas,gölova,3.4,12.044797361111153,8.644797361111152,36495.759340205404,1577492
Sivas,Gürün,sivas,gürün,0.0,17.929253055555584,17.929253055555584,272628.41107908625,24440119
Sivas,Hafik,sivas,hafik,0.0,6.336713611111109,6.336713611111109,237201.9607046256,7515404
Sivas,Kangal,sivas,kangal,0.0,18.088985694444478,18.088985694444478,373924.0364280441,33819533
Sivas,Koyulhisar,sivas,koyulhisar,0.0,23.930816944444516,23.930816944444516,111656.1704867974,13360117
Sivas,Merkez,sivas,merkez,0.0,6.718903333333342,6.718903333333342,272581.5502456095,9157245
Sivas,Suşehri,sivas,suşehri,0.0,6.2817011111111105,6.2817011111111105,87532.2448414169,2749257
Sivas,Ulaş,sivas,ulaş,0.0,6.7210325000000095,6.7210325000000095,73434.174492372,2467767
Sivas,Yıldızeli,sivas,yıldızeli,0.0,6.152184722222218,6.152184722222218,291747.49483213894,8974422
Sivas,Zara,sivas,zara,0.0,6.301249027777777,6.301249027777777,251319.41492938413,7918131
Sivas,İmranlı,sivas,i̇mranlı,0.0,6.287578888888889,6.287578888888889,121604.30104532652,3822983
Sivas,Şarkışla,sivas,şarkışla,0.0,6.760088055555565,6.760088055555565,201506.7431908321,6811017
Tekirdag,Hayrabolu,tekirdag,hayrabolu,0.0,7.114611388888902,7.114611388888902,114228.41502825804,4063454
Tekirdag,Malkara,tekirdag,malkara,0.59,7.119699583333345,6.529699583333345,124845.79930686262,4076028
Tekirdag,Marmaraereğlisi,tekirdag,marmaraereğlisi,0.0,9.47300111111112,9.47300111111112,21911.054405687726,1037817
